,km_driven,Chevrolet,Expensive,Ford,Honda,Hyundai,Mahindra,Maruti,Renault,Skoda,Tata,Toyota,Volkswagen,selling_price,fuel_Diesel,fuel_LPG,fuel_Petrol,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
6948,91500,False,True,False,False,False,False,False,False,False,False,False,False,190000,False,False,True,False,True,False,False
6949,100000,False,False,False,False,False,False,False,True,False,False,False,False,500000,True,False,False,False,False,False,False
6950,50000,False,False,False,False,False,False,True,False,False,False,False,False,640000,True,False,False,False,False,False,False
6951,90000,False,False,True,False,False,False,False,False,False,False,False,False,340000,True,False,False,False,False,False,False
6952,35000,False,True,False,False,False,False,False,False,False,False,False,False,811000,True,False,False,False,False,False,False
6953,88000,False,False,False,False,False,False,True,False,False,False,False,False,409999,True,False,False,False,False,False,False
6954,150000,False,True,False,False,False,False,False,False,False,False,False,False,220000,False,False,True,False,True,False,False
6955,150000,False,False,False,False,False,True,False,False,False,False,False,False,170000,True,False,False,False,True,False,False
6956,30000,False,False,False,False,False,False,True,False,False,False,False,False,700000,False,False,True,False,False,False,False
6957,40000,False,False,False,False,False,False,True,False,False,False,False,False,950000,True,False,False,False,True,False,False
6958,242000,False,False,False,False,False,False,False,False,False,False,True,False,80000,False,False,True,False,True,False,False
6959,30000,False,False,False,False,False,False,False,False,False,True,False,False,2711000,True,False,False,False,False,False,False
6960,80000,False,False,False,False,False,False,True,False,False,False,False,False,5150000,False,False,True,False,False,False,False
6961,60000,False,False,False,False,False,False,True,False,False,False,False,False,3200000,True,False,False,False,False,False,False
6962,5621,False,False,False,False,False,False,True,False,False,False,False,False,503000,True,False,False,False,False,False,False
6963,29000,False,False,False,False,False,True,False,False,False,False,False,False,3800000,True,False,False,False,False,False,False
6964,80000,False,False,False,False,False,False,True,False,False,False,False,False,2000000,False,False,True,False,False,False,False
6965,128000,False,False,False,False,True,False,False,False,False,False,False,False,225000,False,False,True,False,False,False,False
6966,120000,False,False,False,False,False,False,False,False,False,False,True,False,740000,True,False,False,False,False,False,False
6967,56000,False,False,False,True,False,False,False,False,False,False,False,False,550000,False,False,True,False,False,False,False
6968,20000,False,False,False,False,False,False,True,False,False,False,False,False,750000,True,False,False,False,True,False,False
6969,100000,False,False,False,False,True,False,False,False,False,False,False,False,650000,False,False,True,False,False,False,False
6970,52000,False,False,False,False,False,False,True,False,False,False,False,False,625000,False,False,True,False,False,False,False
6971,100000,False,False,False,False,False,False,False,False,False,False,True,False,600000,False,False,True,False,False,False,False
6972,70000,False,False,False,False,False,False,True,False,False,False,False,False,450000,True,False,False,False,False,False,False
6973,20000,False,True,False,False,False,False,False,False,False,False,False,False,5400000,True,False,False,False,False,False,False
6974,120000,False,True,False,False,False,False,False,False,False,False,False,False,5500000,True,False,False,False,False,False,False
6975,70000,False,False,False,False,True,False,False,False,False,False,False,False,779000,False,False,True,False,False,False,False
6976,58500,False,False,False,False,False,False,True,False,False,False,False,False,645000,False,False,True,False,False,False,False
6977,200000,False,False,False,False,False,True,False,False,False,False,False,False,2475000,True,False,False,False,False,False,False
6978,80000,False,False,False,False,True,False,False,False,False,False,False,False,420000,True,False,False,False,True,False,False
6979,10000,False,False,False,False,False,False,False,True,False,False,False,False,899000,True,False,False,False,False,False,False
6980,65204,False,False,False,False,False,False,True,False,False,False,False,False,459999,False,False,True,False,False,False,False
6981,33400,False,False,False,False,True,False,False,False,False,False,False,False,150000,True,False,False,False,True,False,False
6982,120000,False,True,False,False,False,False,False,False,False,False,False,False,350000,False,False,True,False,False,False,False
6983,10200,False,False,False,True,False,False,False,False,False,False,False,False,509999,True,False,False,False,True,False,False
6984,140000,False,False,False,True,False,False,False,False,False,False,False,False,500000,True,False,False,False,False,False,True
6985,46000,False,False,False,False,False,False,True,False,False,False,False,False,370000,False,False,True,False,False,False,False
6986,79328,False,False,False,False,False,False,False,False,False,False,True,False,240000,False,False,True,False,True,False,False
6987,54290,False,False,False,True,False,False,False,False,False,False,False,False,530000,True,False,False,False,True,False,False
6988,45000,False,False,False,False,True,False,False,False,False,False,False,False,1000000,True,False,False,False,True,False,False
6989,120000,False,False,False,False,False,False,True,False,False,False,False,False,1600000,True,False,False,False,True,False,False
6990,49060,False,False,False,False,False,False,False,False,False,False,False,True,350000,False,False,True,False,False,False,False
6991,50000,False,False,False,False,False,True,False,False,False,False,False,False,1100000,True,False,False,False,False,False,False
6992,60000,False,False,False,False,False,False,True,False,False,False,False,False,220000,False,False,True,False,False,False,False
6993,60000,False,False,False,False,False,False,False,True,False,False,False,False,350000,False,False,True,False,False,False,False
6994,7720,False,False,False,False,False,False,False,True,False,False,False,False,370000,True,False,False,False,True,False,False
6995,56000,False,False,False,False,False,False,False,False,False,False,False,False,220000,False,False,True,False,False,False,False
6996,158000,False,False,False,False,True,False,False,False,False,False,False,False,200000,True,False,False,False,False,False,False
6997,10000,False,True,False,False,False,False,False,False,False,False,False,False,400000,True,False,False,False,False,False,False
6998,200000,False,False,False,False,False,True,False,False,False,False,False,False,150000,False,False,True,False,False,False,False
6999,105000,False,False,False,False,False,False,True,False,False,False,False,False,1500000,False,False,True,False,False,False,False
7000,15000,False,False,True,False,False,False,False,False,False,False,False,False,130000,False,False,True,False,True,False,False
7001,70000,False,False,False,False,True,False,False,False,False,False,False,False,185000,False,False,True,False,True,False,False
7002,38000,False,False,False,False,False,False,False,False,False,True,False,False,110000,False,False,True,False,True,False,False
7003,12000,False,False,False,False,False,False,False,True,False,False,False,False,450000,True,False,False,False,False,False,False
7004,76000,False,False,False,False,False,False,True,False,False,False,False,False,500000,False,False,True,False,True,False,False
7005,5621,False,False,False,False,False,False,True,False,False,False,False,False,570000,False,False,True,False,False,False,False
7006,40000,False,False,False,False,False,False,True,False,False,False,False,False,650000,True,False,False,False,False,False,False
7007,110000,False,False,False,False,False,False,False,False,False,False,True,False,1680000,True,False,False,False,False,False,False
7008,43000,False,False,False,False,False,False,True,False,False,False,False,False,250000,False,False,True,False,False,False,False
7009,70000,False,False,False,False,False,False,False,False,False,False,True,False,320000,False,False,True,False,False,False,False
7010,35000,False,False,False,False,False,False,False,False,False,True,False,False,440000,False,False,True,False,False,False,False
7011,120000,False,False,False,False,True,False,False,False,False,False,False,False,315000,False,False,True,False,True,False,False
7012,84487,False,False,False,False,False,True,False,False,False,False,False,False,100000,False,False,True,False,False,False,True
7013,43978,False,False,False,False,False,False,True,False,False,False,False,False,202999,True,False,False,False,False,False,False
7014,50000,False,False,True,False,False,False,False,False,False,False,False,False,179000,False,False,True,False,True,False,False
7015,45000,False,True,False,False,False,False,False,False,False,False,False,False,140000,False,False,True,False,True,False,False
7016,60000,False,False,False,False,False,True,False,False,False,False,False,False,150000,False,False,True,False,True,False,False
7017,70000,False,False,False,True,False,False,False,False,False,False,False,False,440000,True,False,False,False,True,False,False
7018,15000,False,False,False,False,False,False,False,False,False,True,False,False,250000,True,False,False,False,True,False,False
7019,70000,False,False,False,False,False,False,True,False,False,False,False,False,330000,False,False,True,False,False,False,False
7020,21000,False,False,False,False,False,False,True,False,False,False,False,False,250000,False,False,True,False,False,False,False
7021,40000,False,False,False,False,False,True,False,False,False,False,False,False,335000,False,False,True,False,False,False,False
7022,120000,False,False,False,False,False,False,False,False,False,True,False,False,1025000,True,False,False,False,False,False,False
7023,35000,False,False,False,False,False,False,True,False,False,False,False,False,320000,False,False,True,False,False,False,True
7024,12000,False,False,False,False,False,False,True,False,False,False,False,False,550000,False,False,True,False,False,False,False
7025,28000,False,False,False,False,False,False,False,False,False,True,False,False,800000,True,False,False,False,False,False,False
7026,110000,False,False,True,False,False,False,False,False,False,False,False,False,380000,False,False,True,False,True,False,False
7027,90000,False,False,True,False,False,False,False,False,False,False,False,False,400000,True,False,False,False,True,False,False
7028,120000,False,False,False,False,True,False,False,False,False,False,False,False,375000,False,False,True,False,False,False,False
7029,40000,False,False,False,False,False,False,True,False,False,False,False,False,1100000,False,False,True,False,False,False,False
7030,120000,False,False,False,False,True,False,False,False,False,False,False,False,650000,False,False,True,False,False,False,False
7031,120000,False,False,False,False,False,True,False,False,False,False,False,False,361000,False,False,True,False,False,False,False
7032,70000,False,False,False,False,False,True,False,False,False,False,False,False,140000,False,False,True,False,False,False,False
7033,77500,False,False,False,False,False,False,False,False,False,True,False,False,550000,False,False,True,False,False,False,False
7034,80000,False,False,False,False,False,True,False,False,False,False,False,False,670000,False,False,True,False,False,False,False
7035,33000,False,False,False,False,True,False,False,False,False,False,False,False,880000,True,False,False,False,False,False,False
7036,45000,False,True,False,False,False,False,False,False,False,False,False,False,950000,True,False,False,False,False,False,False
7037,70000,False,False,True,False,False,False,False,False,False,False,False,False,300000,True,False,False,False,False,False,False
7038,50000,False,False,False,False,False,False,False,True,False,False,False,False,1150000,False,False,True,False,False,False,False
7039,48000,False,False,False,False,False,False,False,False,False,True,False,False,450000,True,False,False,False,False,False,False
7040,70000,False,False,False,False,False,False,True,False,False,False,False,False,375000,False,False,False,False,False,False,False
7041,6200,False,False,False,False,False,False,True,False,False,False,False,False,600000,False,False,True,False,False,False,False
7042,56290,False,False,False,False,True,False,False,False,False,False,False,False,700000,True,False,False,False,False,False,False
7043,135000,False,False,False,False,False,False,False,False,False,True,False,False,600000,True,False,False,False,False,False,False
7044,90000,False,False,False,False,False,False,True,False,False,False,False,False,630000,True,False,False,False,True,False,False
7045,14000,False,False,False,False,False,True,False,False,False,False,False,False,590000,False,False,True,False,True,False,False
7046,80000,False,False,False,False,True,False,False,False,False,False,False,False,420000,False,False,True,False,False,False,False
7047,60000,False,False,False,False,False,True,False,False,False,False,False,False,1950000,True,False,False,False,False,False,False
7048,80000,False,False,False,False,False,False,True,False,False,False,False,False,541000,True,False,False,False,False,False,False
7049,60000,False,False,False,False,False,False,False,False,False,False,True,False,900000,True,False,False,False,False,False,False
7050,22000,False,False,False,False,False,False,True,False,False,False,False,False,900000,True,False,False,False,False,False,False
7051,30000,False,False,False,False,False,False,False,True,False,False,False,False,250000,True,False,False,False,False,False,False
7052,17000,False,False,True,False,False,False,False,False,False,False,False,False,670000,True,False,False,False,False,False,False
7053,60000,False,False,False,False,True,False,False,False,False,False,False,False,530000,False,False,True,False,False,False,False
7054,7500,False,False,False,False,False,False,False,False,False,False,False,False,150000,True,False,False,False,True,False,False
7055,10000,False,False,False,False,False,False,True,False,False,False,False,False,550000,True,False,False,False,False,False,True
7056,70000,False,True,False,False,False,False,False,False,False,False,False,False,650000,True,False,False,False,False,False,False
7057,93500,False,False,True,False,False,False,False,False,False,False,False,False,180000,True,False,False,False,True,False,False
7058,77321,False,False,False,False,False,False,True,False,False,False,False,False,585000,True,False,False,False,False,False,False
7059,150000,False,False,False,False,False,False,True,False,False,False,False,False,345000,False,False,True,False,True,False,False
7060,25000,False,False,False,False,True,False,False,False,False,False,False,False,350000,True,False,False,False,False,False,True
7061,100000,True,False,False,False,False,False,False,False,False,False,False,False,725000,False,False,True,False,False,False,False
7062,60000,False,False,False,False,False,False,True,False,False,False,False,False,250000,True,False,False,False,False,False,False
7063,80000,False,False,False,False,False,False,False,False,False,True,False,False,45000,False,False,True,False,True,False,False
7064,15000,False,False,False,False,False,False,True,False,False,False,False,False,409999,True,False,False,True,False,False,False
7065,110000,False,False,False,False,False,False,True,False,False,False,False,False,325000,False,False,True,False,True,False,False
7066,32000,False,True,False,False,False,False,False,False,False,False,False,False,350000,False,False,True,False,False,False,False
7067,15000,False,False,False,False,False,False,True,False,False,False,False,False,180000,False,False,True,False,False,False,True
7068,162000,False,False,False,False,False,True,False,False,False,False,False,False,150000,False,False,True,False,True,False,False
7069,60000,False,False,False,False,False,False,False,False,False,True,False,False,700000,False,False,True,False,False,False,False
7070,100000,False,False,False,False,False,False,True,False,False,False,False,False,795000,True,False,False,False,False,False,False
7071,206000,False,False,True,False,False,False,False,False,False,False,False,False,950000,True,False,False,False,False,False,False
7072,50000,True,False,False,False,False,False,False,False,False,False,False,False,885000,True,False,False,False,False,False,False
7073,70000,False,False,False,False,False,False,False,False,False,True,False,False,160000,True,False,False,False,False,False,False
7074,150000,False,False,False,False,False,False,False,False,False,True,False,False,300000,True,False,False,False,True,False,False
7075,47552,False,False,False,False,True,False,False,False,False,False,False,False,950000,True,False,False,False,False,False,False
7076,270000,False,False,False,False,False,False,True,False,False,False,False,False,549000,True,False,False,False,False,False,False
7077,90000,False,False,False,False,False,False,True,False,False,False,False,False,3000000,True,False,False,False,False,False,False
7078,15000,False,False,False,False,True,False,False,False,False,False,False,False,1200000,True,False,False,False,False,False,False
7079,80000,False,False,False,False,False,False,False,False,False,True,False,False,570000,True,False,False,False,True,False,False
7080,67000,False,False,False,False,False,False,True,False,False,False,False,False,800000,True,False,False,False,True,False,False
7081,185000,False,False,False,False,False,False,True,False,False,False,False,False,375000,True,False,False,False,False,False,False
7082,30000,False,False,False,False,False,False,False,False,False,False,False,False,300000,True,False,False,False,False,False,True
7083,50000,False,False,False,False,True,False,False,False,False,False,False,False,350000,False,False,True,False,True,False,False
7084,38000,False,False,False,False,False,False,True,False,False,False,False,False,400000,True,False,False,False,True,False,False
7085,20000,False,True,False,False,False,False,False,False,False,False,False,False,434999,True,False,False,False,False,False,False
7086,300000,False,False,False,False,False,True,False,False,False,False,False,False,200000,False,False,True,False,True,False,False
7087,60000,False,False,False,False,True,False,False,False,False,False,False,False,260000,False,False,True,False,False,False,False
7088,70000,False,False,False,False,False,False,True,False,False,False,False,False,450000,True,False,False,False,False,False,False
7089,90000,False,False,False,False,False,False,False,False,False,True,False,False,459999,True,False,False,False,True,False,False
7090,56494,False,False,False,True,False,False,False,False,False,False,False,False,210000,True,False,False,False,True,False,False
7091,90000,False,False,False,False,False,False,False,False,False,False,False,True,540000,False,False,True,False,True,False,False
7092,40000,False,False,False,False,False,False,True,False,False,False,False,False,710000,True,False,False,False,False,False,False
7093,54000,False,False,False,False,False,True,False,False,False,False,False,False,285000,False,False,True,False,False,False,False
7094,40000,False,False,False,True,False,False,False,False,False,False,False,False,990000,True,False,False,False,False,False,False
7095,15000,False,False,False,False,False,True,False,False,False,False,False,False,362000,False,False,True,False,False,False,False
7096,70000,False,False,False,False,False,True,False,False,False,False,False,False,880000,True,False,False,False,False,False,False
7097,64000,False,False,False,False,False,False,False,False,False,False,False,True,700000,True,False,False,False,False,False,False
7098,11000,False,False,False,False,False,False,False,False,True,False,False,False,600000,True,False,False,False,False,False,False
7099,60000,False,False,False,False,True,False,False,False,False,False,False,False,700000,False,False,True,False,False,False,False
7100,20000,False,False,False,False,False,False,True,False,False,False,False,False,400000,True,False,False,False,False,False,False
7101,60000,False,False,False,False,False,True,False,False,False,False,False,False,165000,False,True,False,False,False,False,False
7102,230000,False,False,False,False,False,False,False,False,False,True,False,False,350000,True,False,False,False,True,False,False
7103,80000,False,False,False,False,True,False,False,False,False,False,False,False,425000,False,False,True,False,False,False,True
7104,30030,False,False,False,False,True,False,False,False,False,False,False,False,180000,False,False,True,False,False,False,False
7105,70000,False,False,False,False,False,False,False,False,False,True,False,False,170000,False,False,True,False,False,False,True
7106,30000,False,False,False,False,False,False,False,False,False,True,False,False,370000,True,False,False,False,False,False,False
7107,29000,False,False,False,False,True,False,False,False,False,False,False,False,800000,True,False,False,False,False,False,False
7108,68203,False,False,False,False,False,False,True,False,False,False,False,False,900000,True,False,False,False,False,False,False
7109,120000,False,True,False,False,False,False,False,False,False,False,False,False,390000,True,False,False,False,False,False,False
7110,50000,False,False,True,False,False,False,False,False,False,False,False,False,445000,True,False,False,False,True,False,False
7111,35000,False,False,False,False,False,False,False,False,True,False,False,False,459999,True,False,False,True,False,False,False
7112,70000,False,False,False,False,True,False,False,False,False,False,False,False,275000,False,True,False,False,False,False,False
7113,110000,False,False,False,True,False,False,False,False,False,False,False,False,200000,True,False,False,False,True,False,False
7114,70000,False,True,False,False,False,False,False,False,False,False,False,False,350000,False,False,True,False,True,False,False
7115,5000,False,False,False,False,False,False,True,False,False,False,False,False,95000,True,False,False,False,True,False,False
7116,175000,False,False,False,False,False,False,False,False,False,True,False,False,550000,True,False,False,False,False,False,False
7117,185000,False,False,False,False,False,False,False,False,False,True,False,False,900000,True,False,False,False,False,False,False
7118,80000,False,False,False,False,True,False,False,False,False,False,False,False,350000,True,False,False,False,True,False,False
7119,120000,False,False,False,False,False,False,True,False,False,False,False,False,325000,False,False,True,False,False,False,False
7120,60000,False,False,False,False,True,False,False,False,False,False,False,False,455999,False,False,True,False,False,False,False
7121,155000,False,False,False,False,False,False,False,False,False,False,True,False,129000,False,False,True,False,False,False,False
7122,10000,False,False,False,False,False,False,True,False,False,False,False,False,254000,False,False,True,False,False,False,False
7123,25000,False,False,False,False,False,True,False,False,False,False,False,False,570000,True,False,False,False,False,False,False
7124,63000,False,False,False,False,False,True,False,False,False,False,False,False,840000,True,False,False,False,False,False,False
7125,100000,False,False,False,False,False,False,False,False,True,False,False,False,235000,True,False,False,False,True,False,False
7126,35000,False,False,False,False,False,False,True,False,False,False,False,False,700000,True,False,False,False,False,False,False
7127,40000,False,False,False,False,False,False,True,False,False,False,False,False,140000,False,False,True,False,True,False,False
7128,90000,False,False,False,False,False,False,True,False,False,False,False,False,528000,False,False,True,False,False,False,False
7129,32000,False,False,False,False,False,False,True,False,False,False,False,False,1500000,True,False,False,False,False,False,False
7130,70000,False,True,False,False,False,False,False,False,False,False,False,False,560000,True,False,False,False,False,False,False
7131,57000,False,False,False,False,True,False,False,False,False,False,False,False,600000,True,False,False,False,False,False,False
7132,120000,False,False,False,False,False,False,True,False,False,False,False,False,102000,False,False,True,False,True,False,False
7133,60000,False,False,False,False,True,False,False,False,False,False,False,False,750000,True,False,False,False,True,False,False
7134,285000,False,False,False,False,False,False,False,False,False,False,True,False,148000,False,False,True,False,False,False,True
7135,70000,False,False,False,False,False,False,True,False,False,False,False,False,650000,False,False,True,False,False,False,False
7136,50000,False,True,False,False,False,False,False,False,False,False,False,False,310000,False,False,True,False,False,False,False
7137,40000,False,False,False,False,False,False,True,False,False,False,False,False,480000,False,False,True,False,False,False,False
7138,5621,False,False,False,False,False,False,True,False,False,False,False,False,320000,False,False,True,False,False,False,False
7139,65000,False,False,False,False,True,False,False,False,False,False,False,False,750000,False,False,True,False,False,False,False
7140,39000,False,False,False,False,True,False,False,False,False,False,False,False,370000,False,False,True,False,False,False,False
7141,80000,False,False,False,False,False,False,True,False,False,False,False,False,320000,False,False,True,True,False,False,False
7142,15000,False,False,False,False,True,False,False,False,False,False,False,False,420000,False,False,True,False,False,False,False
7143,80000,False,False,False,False,False,False,True,False,False,False,False,False,240000,False,False,True,False,True,False,False
7144,78000,False,False,False,False,False,False,True,False,False,False,False,False,220000,False,False,True,False,False,False,False
7145,60000,False,False,False,False,False,False,True,False,False,False,False,False,350000,False,False,True,False,False,False,False
7146,26500,False,False,False,False,False,False,False,False,False,True,False,False,675000,True,False,False,False,False,False,False
7147,60000,False,False,False,False,False,False,True,False,False,False,False,False,434999,False,False,True,False,True,False,False
7148,5000,False,False,False,False,False,False,False,True,False,False,False,False,125000,False,False,True,False,False,False,True
7149,96000,False,False,False,False,False,False,True,False,False,False,False,False,400000,False,False,True,False,True,False,False
7150,110000,False,False,False,False,True,False,False,False,False,False,False,False,425000,True,False,False,False,False,False,False
7151,50000,False,False,False,False,True,False,False,False,False,False,False,False,311000,True,False,False,False,True,False,False
7152,120000,False,False,False,False,False,False,True,False,False,False,False,False,509999,True,False,False,False,False,False,False
7153,70000,False,False,False,False,False,False,True,False,False,False,False,False,530000,True,False,False,False,True,False,False
7154,140000,False,False,False,False,False,False,True,False,False,False,False,False,210000,True,False,False,False,True,False,False
7155,31000,False,False,False,False,False,False,False,True,False,False,False,False,977000,True,False,False,False,False,False,False
7156,38817,False,False,False,False,False,False,True,False,False,False,False,False,440000,False,False,True,False,False,False,False
7157,110000,False,False,False,False,False,True,False,False,False,False,False,False,440000,False,False,True,False,False,False,False
7158,70000,True,False,False,False,False,False,False,False,False,False,False,False,655000,False,False,True,False,False,False,False
7159,35000,False,True,False,False,False,False,False,False,False,False,False,False,295000,False,False,True,False,False,False,False
7160,60000,False,True,False,False,False,False,False,False,False,False,False,False,655000,False,False,True,False,False,False,False
7161,80000,False,True,False,False,False,False,False,False,False,False,False,False,65000,False,False,True,False,False,False,True
7162,45000,False,True,False,False,False,False,False,False,False,False,False,False,1200000,True,False,False,False,False,False,False
7163,69000,False,False,False,False,False,False,False,True,False,False,False,False,1251000,True,False,False,False,False,False,False
7164,40000,False,False,False,False,False,False,True,False,False,False,False,False,200000,True,False,False,False,False,False,False
7165,44000,False,False,False,False,False,False,True,False,False,False,False,False,750000,True,False,False,False,False,False,False
7166,20000,False,True,False,False,False,False,False,False,False,False,False,False,400000,False,False,False,False,False,False,False
7167,120000,False,False,False,True,False,False,False,False,False,False,False,False,475000,False,False,True,False,False,False,False
7168,80000,False,False,False,False,False,False,False,False,False,True,False,False,110000,True,False,False,False,True,False,False
7169,121000,False,False,False,False,True,False,False,False,False,False,False,False,350000,False,False,True,False,False,False,False
7170,50000,False,False,False,False,False,False,False,False,False,False,False,True,450000,True,False,False,False,False,False,False
7171,79328,False,False,False,False,False,False,False,False,False,False,True,False,150000,True,False,False,False,False,False,False
7172,70000,False,False,False,False,False,False,True,False,False,False,False,False,80000,True,False,False,False,True,False,False
7173,100000,False,False,False,False,False,False,False,False,False,True,False,False,430000,False,False,True,False,True,False,False
7174,173000,False,False,False,False,False,True,False,False,False,False,False,False,1450000,True,False,False,False,False,False,False
7175,1500,False,False,False,True,False,False,False,False,False,False,False,False,360000,True,False,False,False,False,False,False
7176,79328,False,False,False,False,False,False,False,False,False,False,True,False,1445000,True,False,False,False,False,False,False
7177,50000,False,False,False,False,False,False,True,False,False,False,False,False,670000,True,False,False,False,False,False,False
7178,90000,False,False,False,False,False,False,False,False,False,True,False,False,2000000,False,False,True,False,False,False,False
7179,28000,False,False,False,False,False,False,True,False,False,False,False,False,175000,False,False,True,False,True,False,False
7180,63000,False,False,False,True,False,False,False,False,False,False,False,False,440000,True,False,False,False,False,False,False
7181,30000,False,False,False,True,False,False,False,False,False,False,False,False,254999,True,False,False,False,False,False,False
7182,7800,False,True,False,False,False,False,False,False,False,False,False,False,530000,False,False,True,False,False,False,False
7183,100000,False,False,False,False,True,False,False,False,False,False,False,False,890000,True,False,False,False,True,False,False
7184,90000,False,False,False,False,False,False,True,False,False,False,False,False,280000,True,False,False,False,True,False,False
7185,62000,False,False,False,False,False,False,True,False,False,False,False,False,725000,False,False,True,False,False,False,False
7186,69779,False,False,False,False,False,False,True,False,False,False,False,False,700000,True,False,False,False,False,False,False
7187,94000,True,False,False,False,False,False,False,False,False,False,False,False,90000,False,False,True,False,False,False,False
7188,64000,False,False,False,False,False,False,True,False,False,False,False,False,287000,False,False,True,False,True,False,False
7189,120000,False,False,False,False,False,True,False,False,False,False,False,False,1380000,False,False,True,False,False,False,False
7190,40000,False,False,False,False,False,False,True,False,False,False,False,False,750000,True,False,False,False,True,False,False
7191,50000,False,False,False,False,False,False,False,False,True,False,False,False,650000,False,False,True,False,False,False,False
7192,120000,False,False,False,False,False,False,False,False,False,True,False,False,240000,False,False,True,False,True,False,False
7193,16500,False,True,False,False,False,False,False,False,False,False,False,False,290000,False,False,True,False,True,False,False
7194,1303,False,False,False,True,False,False,False,False,False,False,False,False,229999,False,False,True,False,False,False,False
7195,120000,False,False,False,False,False,False,True,False,False,False,False,False,1000000,True,False,False,False,True,False,False
7196,35000,False,False,False,False,False,False,True,False,False,False,False,False,200000,False,False,True,False,True,False,False
7197,40000,False,False,False,False,False,False,True,False,False,False,False,False,90000,False,False,True,True,False,False,False
7198,80000,False,False,False,False,True,False,False,False,False,False,False,False,330000,True,False,False,False,False,False,False
7199,8500,False,False,False,False,False,False,False,False,False,False,False,False,200000,True,False,False,False,False,False,False
7200,158000,False,False,True,False,False,False,False,False,False,False,False,False,420000,True,False,False,False,False,False,False
7201,110000,False,False,False,False,False,True,False,False,False,False,False,False,260000,True,False,False,False,True,False,False
7202,23000,False,False,False,False,False,False,False,False,False,False,True,False,590000,False,False,True,False,False,False,False
7203,30000,False,True,False,False,False,False,False,False,False,False,False,False,545000,True,False,False,False,False,False,False
7204,60000,False,False,False,False,False,False,False,False,False,False,False,False,210000,False,False,True,False,True,False,False
7205,30000,False,False,False,False,False,False,True,False,False,False,False,False,185000,False,False,True,False,True,False,False
7206,60000,False,False,False,False,True,False,False,False,False,False,False,False,125000,False,False,True,False,True,False,False
7207,120000,False,False,False,True,False,False,False,False,False,False,False,False,280000,False,False,True,False,True,False,False
7208,23000,False,False,False,False,False,False,True,False,False,False,False,False,99000,False,False,True,False,False,False,False
7209,60000,False,False,False,False,False,True,False,False,False,False,False,False,98000,False,False,True,False,True,False,False
7210,110000,False,False,False,False,False,False,False,False,False,True,False,False,100000,True,False,False,False,False,False,False
7211,90000,False,False,False,False,False,False,False,False,False,True,False,False,250000,True,False,False,False,False,False,False
7212,33033,False,False,False,True,False,False,False,False,False,False,False,False,750000,True,False,False,False,True,False,False
7213,170000,False,False,False,False,False,False,True,False,False,False,False,False,160000,True,False,False,False,True,False,False
7214,60000,False,False,False,False,False,False,False,False,False,True,False,False,509999,True,False,False,False,True,False,False
7215,80000,False,False,False,False,False,False,True,False,False,False,False,False,95000,True,False,False,False,True,False,False
7216,90000,False,False,False,False,False,False,False,False,False,False,False,True,525000,True,False,False,False,True,False,False
7217,80000,True,False,False,False,False,False,False,False,False,False,False,False,278000,False,False,True,False,False,False,False
7218,43526,False,False,False,False,False,True,False,False,False,False,False,False,50000,False,False,True,False,True,False,False
7219,20000,False,False,False,False,False,False,True,False,False,False,False,False,254999,True,False,False,False,False,False,True
7220,53512,False,False,False,False,False,False,True,False,False,False,False,False,675000,False,False,True,False,False,False,False
7221,80000,False,False,False,False,False,True,False,False,False,False,False,False,600000,True,False,False,False,True,False,False
7222,100000,False,False,False,False,False,False,True,False,False,False,False,False,950000,True,False,False,False,False,False,False
7223,10000,False,False,False,False,False,False,False,False,False,True,False,False,229999,False,False,True,False,False,False,True
7224,20000,False,True,False,False,False,False,False,False,False,False,False,False,600000,True,False,False,False,False,False,False
7225,8500,False,False,False,False,False,False,False,False,False,False,False,False,330000,False,False,True,False,False,False,False
7226,74000,False,False,False,False,False,False,False,False,False,True,False,False,350000,False,False,True,False,False,False,False
7227,70000,False,False,False,False,False,False,True,False,False,False,False,False,560000,False,False,True,False,False,False,False
7228,65000,False,False,False,False,False,False,True,False,False,False,False,False,440000,False,False,True,False,False,False,False
7229,110000,False,False,False,False,False,True,False,False,False,False,False,False,220000,False,False,True,False,True,False,False
7230,60000,False,False,False,False,False,False,False,False,False,True,False,False,750000,True,False,False,False,True,False,False
7231,7500,False,False,False,False,False,False,False,False,False,False,False,False,800000,True,False,False,False,False,False,False
7232,32000,False,False,False,False,False,False,True,False,False,False,False,False,59259,True,False,False,False,True,False,False
7233,120000,False,False,False,False,False,True,False,False,False,False,False,False,740000,False,False,True,False,False,False,False
7234,128000,False,False,False,False,True,False,False,False,False,False,False,False,570000,False,False,True,False,True,False,False
7235,40000,False,False,False,False,False,False,False,False,False,True,False,False,430000,False,False,True,False,False,False,False
7236,120000,False,False,False,False,False,True,False,False,False,False,False,False,800000,True,False,False,False,False,False,False
7237,80000,False,True,False,False,False,False,False,False,False,False,False,False,450000,True,False,False,False,False,False,False
7238,20000,False,False,False,False,True,False,False,False,False,False,False,False,420000,True,False,False,False,True,False,False
7239,50000,False,False,False,False,False,False,False,False,False,True,False,False,750000,True,False,False,False,False,False,False
7240,1303,False,False,False,True,False,False,False,False,False,False,False,False,780000,False,False,True,False,False,False,False
7241,60175,True,False,False,False,False,False,False,False,False,False,False,False,320000,True,False,False,False,True,False,False
